household_id,village,monthly_income,house_condition,num_dependents
3848,Village B,5499322.357018482,average,2
3849,Village B,5576319.367929829,poor,4
3850,Village C,5990682.973664905,poor,2
3851,Village C,3371785.0178183797,good,0
3852,Village B,4450191.45818761,poor,0
3853,Village A,5618626.666032679,poor,2
3854,Village C,5326974.445000393,poor,2
3855,Village A,4077590.792775532,average,4
3856,Village C,5833201.82952221,poor,5
3857,Village A,3457717.2868855614,good,3
3858,Village A,2553987.662127461,good,2
3859,Village A,5589971.535778288,good,1
3860,Village B,2603016.5249584853,poor,1
3861,Village A,5560248.00483927,good,1
3862,Village A,1090638.008802493,good,0
3863,Village A,3550024.321686401,good,5
3864,Village C,4344846.173901769,average,4
3865,Village A,1786729.6507646786,average,5
3866,Village C,4254655.454253654,poor,0
3867,Village A,7370039.275904822,good,5
3868,Village A,2459382.546232889,poor,5
3869,Village B,4309253.5089572985,poor,1
3870,Village C,8405289.338744398,good,2
3871,Village A,2876278.2739784634,poor,1
3872,Village C,7794446.703467745,poor,5
3873,Village C,4441989.439908074,good,2
3874,Village B,5203824.17176583,good,4
3875,Village B,7582964.46281877,poor,3
3876,Village B,4029804.1213979614,good,2
3877,Village B,6262051.3468069695,poor,0
3878,Village B,6769194.213451175,poor,1
3879,Village B,3698371.9855158655,poor,1
3880,Village B,3477139.665802409,poor,5
3881,Village B,4542793.8087020675,poor,5
3882,Village A,4605369.317677521,poor,5
3883,Village C,2842104.0418176223,good,5
3884,Village B,3716799.0026639365,average,1
3885,Village B,900000.0,good,2
3886,Village C,4331454.633411188,average,4
3887,Village A,6788788.360602635,poor,2
3888,Village C,1666621.7304509012,good,0
3889,Village C,4073710.936912933,good,1
3890,Village B,9884665.615686445,poor,2
3891,Village C,4954879.917332932,poor,1
3892,Village C,7713588.735615941,average,0
3893,Village B,2976169.3566176053,average,3
3894,Village B,5897636.81154445,good,3
3895,Village B,2635563.5399166234,poor,3
3896,Village B,5802129.229888569,poor,1
3897,Village C,6684496.469519567,average,2
3898,Village C,6209951.691059352,average,1
3899,Village A,4310125.3485369645,poor,4
3900,Village A,5549867.1320357835,poor,2
3901,Village C,5568983.87081899,average,0
3902,Village A,6331979.310910305,average,5
3903,Village C,4752466.103586827,poor,3
3904,Village A,6862277.600470468,average,2
3905,Village B,7869210.798592116,good,2
3906,Village A,4364265.106589999,good,3
3907,Village B,5092879.455883921,poor,0
3908,Village B,3190370.432376575,poor,1
3909,Village B,5680514.647648536,good,1
3910,Village B,5693275.4555615885,poor,5
3911,Village A,5115972.770067405,average,2
3912,Village C,5266799.308602539,average,3
3913,Village B,8843652.778148374,poor,4
3914,Village A,900000.0,average,0
3915,Village B,4006686.2440810595,average,1
3916,Village A,4312552.64381584,average,0
3917,Village A,7913825.225908602,poor,0
3918,Village A,5950577.618637161,good,5
3919,Village C,5999371.6722763125,poor,0
3920,Village A,7519712.381806249,average,3
3921,Village A,4640086.596393439,good,5
3922,Village C,6304653.071656464,poor,3
3923,Village C,3938468.2236932865,average,5
3924,Village A,2893387.348309075,good,3
3925,Village C,8588333.974605978,poor,5
3926,Village B,5738063.45952826,poor,5
3927,Village B,6289325.189749204,good,2
3928,Village C,2839650.630469332,poor,3
3929,Village C,6020705.291723776,poor,2
3930,Village A,8556465.493743679,good,5
3931,Village C,4445099.86323121,good,1
3932,Village A,2488401.117642792,good,5
3933,Village B,5367952.387308222,poor,1
3934,Village C,2928206.1895794095,poor,1
3935,Village A,1884402.607057955,poor,1
3936,Village A,3530468.6105184294,average,1
3937,Village B,4014804.4104479942,average,3
3938,Village C,3025500.410898084,poor,4
3939,Village B,7652933.564277121,poor,3
3940,Village A,8779220.00927895,average,4
3941,Village A,6236176.032414865,average,3
3942,Village C,5768390.9842061205,poor,1
3943,Village A,4715903.774577777,good,0
3944,Village C,3207334.3717738725,poor,5
3945,Village B,8205820.46214727,average,4
3946,Village C,4874293.005819311,good,0
3947,Village C,4074829.0558669996,average,1
3948,Village A,7029513.248006405,poor,4
3949,Village A,4852831.620239173,poor,0
3950,Village C,6954588.486182958,good,3
3951,Village A,4180502.5869289124,poor,1
3952,Village A,7035273.850907346,average,3
3953,Village A,6959534.433882728,good,3
3954,Village C,7649656.843980186,good,1
3955,Village A,3581150.3208130132,average,4
3956,Village C,4833921.12724202,good,5
3957,Village A,8895540.157872498,good,2
3958,Village B,4507175.841791097,poor,2
3959,Village A,6622051.596064953,poor,5
3960,Village A,9581130.035243843,poor,1
3961,Village C,1301917.6082650758,poor,2
3962,Village C,4440888.724056849,good,5
3963,Village A,5003740.367783752,average,0
3964,Village B,1402242.6814522077,good,5
3965,Village A,4088057.5640389146,average,4
3966,Village A,3057237.445891868,average,5
3967,Village B,6715370.936701688,average,3
3968,Village C,1534705.2897448037,poor,3
3969,Village A,8778645.243961092,good,1
3970,Village C,6379794.826515891,poor,3
3971,Village C,2892356.839545923,average,0
3972,Village B,7052838.909743955,poor,5
3973,Village B,6193959.347035022,good,0
3974,Village C,4922464.750418651,good,1
3975,Village A,3557086.2348482674,average,3
3976,Village C,6095326.5640149675,average,2
3977,Village A,5245840.731495859,average,5
3978,Village A,3621518.975469631,poor,2
3979,Village B,2313489.811807654,poor,4
3980,Village A,3298821.9583257325,average,1
3981,Village A,3993404.2887255494,poor,4
3982,Village C,7324974.56838295,average,2
3983,Village B,6721517.899514482,average,2
3984,Village A,4099864.9313718495,poor,2
3985,Village A,4177612.080615214,poor,4
3986,Village B,6982704.5591033995,poor,1
3987,Village C,5534693.498850525,poor,5
3988,Village B,5506829.519748599,average,5
3989,Village B,3593249.1890113633,average,0
3990,Village A,4753162.285903709,good,0
3991,Village A,5008523.334438176,poor,2
3992,Village C,4817616.506052578,good,1
3993,Village A,6468135.823711726,poor,1
3994,Village A,6530707.6788321,average,3
3995,Village B,3162084.3306009267,average,3
3996,Village A,3999570.9684982453,average,4
3997,Village C,3625252.9335594075,average,3
3998,Village B,7777051.532220429,poor,5
3999,Village C,9506981.05953168,poor,5
4000,Village B,4072757.249726177,good,4
4001,Village A,4665809.508886234,poor,0
4002,Village B,6684629.662394662,poor,2
4003,Village B,3585577.8415405536,poor,1
4004,Village A,6729816.655164953,poor,0
4005,Village A,4958261.473875576,average,5
4006,Village C,1512520.594100074,average,0
4007,Village C,2399132.8392566107,poor,4
4008,Village A,4324291.865498417,poor,2
4009,Village A,7445897.109581692,average,5
4010,Village A,3214930.8032220434,average,4
4011,Village B,3931798.79738407,good,0
4012,Village B,5422248.453565195,good,1
4013,Village B,1662470.0878779842,good,3
4014,Village A,5597106.562115295,average,4
4015,Village C,1912519.8278017961,average,5
4016,Village A,6134368.418923573,poor,0
4017,Village B,3382443.8355252105,average,3
4018,Village B,3115901.7195703695,poor,3
4019,Village A,5545593.249063588,good,0
4020,Village A,6587981.019002132,average,2
4021,Village B,5752519.712114374,average,0
4022,Village B,5415286.999700712,poor,5
4023,Village B,5443604.418834461,average,1
4024,Village A,5764643.775523324,poor,5
4025,Village B,5896072.392097008,poor,3
4026,Village B,4211437.899866094,poor,1
4027,Village C,6309005.89756148,poor,4
4028,Village A,3403619.549637599,average,3
4029,Village C,7182786.527242749,average,2
4030,Village C,6564887.297576964,good,0
4031,Village B,9361802.009169415,poor,4
4032,Village A,6027696.902611139,poor,5
4033,Village B,6818199.373095179,good,1
4034,Village A,1878923.423974792,average,4
4035,Village C,6883393.484611446,average,2
4036,Village A,7352912.044728527,average,0
4037,Village B,8009442.586776902,good,4
4038,Village B,5240932.704682998,poor,5
4039,Village B,4316213.247783979,poor,1
4040,Village A,2820970.449446758,average,4
4041,Village C,3003928.0762659223,poor,0
4042,Village C,4948786.650888567,good,5
4043,Village A,1497124.0055923364,poor,4
4044,Village B,3463562.7838374022,average,1
4045,Village C,5179044.101521303,average,0
4046,Village B,5134406.905420423,poor,2
4047,Village A,3061212.4932583403,good,2
4048,Village B,2532273.3790827263,good,3
4049,Village C,2830975.0872279666,average,4
4050,Village C,4558295.68239026,good,1
4051,Village B,9259594.28616653,poor,4
4052,Village A,7120678.172134544,good,0
4053,Village B,5428388.807768483,poor,3
4054,Village A,6107781.530687404,poor,1
4055,Village B,7031729.747760283,poor,4
4056,Village C,6351237.301857982,poor,1
4057,Village A,4383580.053145486,poor,0
4058,Village A,3308823.586856923,good,3
4059,Village A,4749451.658548925,good,1
4060,Village C,7008483.333823841,poor,0
4061,Village B,4459217.649111518,poor,2
4062,Village C,2790648.7417247,good,1
4063,Village A,1553104.0144513547,poor,3
4064,Village B,4757938.476643577,poor,5
4065,Village C,2948715.5149243167,average,5
4066,Village A,4126968.227247465,poor,1
4067,Village A,7912465.057706643,poor,1
4068,Village C,4892300.577506119,average,0
4069,Village C,3499078.450502445,average,4
4070,Village C,5617502.561983738,poor,5
4071,Village A,8841909.3341605,good,4
4072,Village C,4758607.503185948,average,5
4073,Village A,900000.0,poor,1
4074,Village C,6300153.153051959,poor,3
4075,Village A,5692860.121853674,poor,3
4076,Village A,5180244.710991452,poor,5
4077,Village B,4561645.482678064,poor,5
4078,Village C,3385455.6502304366,poor,0
4079,Village C,8029948.447867714,poor,1
4080,Village A,1323381.3305819049,average,1
4081,Village A,4382077.838376521,average,4
4082,Village A,4335319.656828254,average,0
4083,Village B,6706883.604794387,average,2
4084,Village B,7471321.290767488,good,3
4085,Village A,4546532.379945015,average,3
4086,Village C,5385931.704537373,poor,1
4087,Village C,5555973.628954478,poor,0
4088,Village B,7106652.478819168,good,2
4089,Village B,7065460.89472613,poor,3
4090,Village A,3923172.911002138,poor,0
4091,Village C,5875802.802872621,average,2
4092,Village A,5766503.584945728,average,5
4093,Village B,4768180.106300262,average,1
4094,Village C,5747563.468064319,poor,4
4095,Village C,5040375.52375245,poor,3
4096,Village B,5315781.198228973,good,3
4097,Village A,2287987.376575002,poor,2
4098,Village A,3164077.2558627417,poor,4
4099,Village C,6635511.019146383,average,5
4100,Village B,2578824.2463617628,good,0
4101,Village C,5940218.418391387,average,1
4102,Village B,4837148.037949098,good,0
4103,Village A,7061309.458659662,poor,2
4104,Village B,6297601.084193371,poor,3
4105,Village A,4093441.65908633,poor,5
4106,Village B,4553503.3042569,good,3
4107,Village C,1028924.3708798294,average,0
4108,Village A,4739203.769614542,poor,5
4109,Village C,2459702.514791619,average,1
4110,Village C,4562587.283982887,poor,2
4111,Village A,3724163.532088261,average,1
4112,Village A,3246741.596221038,good,2
4113,Village C,7375449.024240428,poor,1
4114,Village C,2447578.2059858926,poor,0
4115,Village C,3073869.773176309,poor,4
4116,Village C,3603577.913219841,poor,5
4117,Village A,4037763.8822588176,poor,2
4118,Village A,3246442.977056911,average,0
4119,Village C,4281703.015387415,poor,3
4120,Village B,5604308.633637729,good,3
4121,Village B,6339717.516057931,poor,1
4122,Village A,6242615.914820505,poor,3
4123,Village C,1183594.8433378711,poor,4
4124,Village C,5760391.787022875,average,2
4125,Village A,5883796.985426253,poor,1
4126,Village B,3675201.7125776485,good,2
4127,Village B,8335368.412614278,average,2
4128,Village B,7175332.463629174,good,0
4129,Village A,4633951.233717911,average,3
4130,Village B,3808063.3894635346,poor,5
4131,Village A,8302888.921885918,good,2
4132,Village A,4961972.524281091,good,4
4133,Village C,5170074.115320814,good,4
4134,Village B,5144913.194251698,poor,5
4135,Village A,9606208.94243196,average,3
4136,Village B,4566969.471785921,poor,3
4137,Village B,4952716.046402367,poor,1
4138,Village C,3337874.6740022814,average,1
4139,Village B,4221001.115472721,good,1
4140,Village C,2937215.6114270035,average,3
4141,Village A,3378533.493933756,good,2
4142,Village B,1380096.6843845393,poor,0
4143,Village A,6763049.141957536,poor,5
4144,Village B,5313492.675171826,average,5
4145,Village A,5478218.58456164,poor,5
4146,Village B,4895123.386934263,good,1
4147,Village B,5143532.035034685,poor,0
4148,Village B,8238278.142500874,poor,4
4149,Village B,3462454.4163305187,average,3
4150,Village B,5556713.596558365,poor,4
4151,Village B,5545982.285650018,good,1
4152,Village B,7283978.456791516,average,2
4153,Village B,5877309.625107503,poor,1
4154,Village B,5977837.689654701,good,0
4155,Village A,2483460.8589202873,poor,1
4156,Village C,3382195.2965900367,good,5
4157,Village B,2666223.1918728147,poor,2
4158,Village C,900000.0,poor,2
4159,Village B,5794398.6722152755,good,3
4160,Village B,4476742.320183974,good,3
4161,Village A,5798143.377159385,poor,5
4162,Village A,5070978.561071001,average,2
4163,Village C,5480872.630407219,good,5
4164,Village A,7676230.823543405,poor,2
4165,Village A,5014590.178551907,poor,0
4166,Village C,6337978.436207652,average,1
4167,Village A,4395512.627931848,poor,3
4168,Village B,6649576.240024517,poor,0
4169,Village C,2520724.6905604387,good,1
4170,Village C,1324887.5970000941,poor,3
4171,Village B,9213320.943328872,good,5
4172,Village A,8672608.304626487,average,0
4173,Village C,1108971.0071072425,average,4
4174,Village C,4927773.3480474455,average,4
4175,Village B,5299832.686157284,poor,3
4176,Village B,6445943.163936778,poor,0
4177,Village A,8478417.793102466,poor,1
4178,Village C,2877179.4959617644,average,1
4179,Village A,2984636.3489691042,poor,0
4180,Village A,4997657.647617572,poor,4
4181,Village B,3072843.9322290574,good,0
4182,Village C,900000.0,good,4
4183,Village C,4545519.870450218,poor,4
4184,Village C,6715087.814313381,poor,5
4185,Village B,4959065.228922696,average,5
4186,Village B,6248090.518299604,good,1
4187,Village B,5962012.407908504,poor,3
4188,Village B,2946028.749216064,poor,2
4189,Village B,5136043.08875811,good,0
4190,Village C,1949678.70192198,good,4
4191,Village A,3976178.677029592,average,0
4192,Village C,5100906.368903865,poor,3
4193,Village A,4997694.667423855,poor,3
4194,Village B,2418130.2463788576,average,2
4195,Village A,2822009.027588894,poor,2
4196,Village C,5581919.259315792,poor,4
4197,Village C,6654786.870606601,poor,5
4198,Village A,4586065.013020205,average,2
4199,Village B,4485946.641493558,average,5
4200,Village B,6862552.000005844,good,5
4201,Village C,3455867.771945472,average,4
4202,Village A,8454059.132208234,good,1
4203,Village B,2309454.590700503,good,5
4204,Village B,7096992.662977587,poor,4
4205,Village C,6078335.688306115,poor,2
4206,Village B,9820241.044790383,average,0
4207,Village A,2757661.3592357845,poor,2
4208,Village C,900000.0,good,3
4209,Village C,7498892.734590782,poor,2
4210,Village A,2057332.9853604306,poor,1
4211,Village C,6231552.984276176,average,4
4212,Village B,7364302.161254514,average,5
4213,Village B,5759521.529435504,average,3
4214,Village A,5464361.7730043875,average,4
4215,Village B,5801880.06961389,poor,4
4216,Village A,6674843.786742689,poor,5
4217,Village A,6174136.969526036,good,2
4218,Village B,2566832.3864176893,poor,0
4219,Village A,8649999.443698367,poor,3
4220,Village B,5102216.069753804,poor,5
4221,Village C,6036683.172959009,poor,1
4222,Village C,6421978.035053725,average,1
4223,Village A,7311855.603762571,average,0
4224,Village B,7104213.644949271,average,0
4225,Village B,5263473.652894985,average,2
4226,Village C,5134932.96916958,poor,1
4227,Village C,5817221.965937793,average,3
4228,Village B,7200122.011906933,poor,5
4229,Village A,2774756.6303342315,poor,0
4230,Village C,6288190.844483919,poor,0
4231,Village A,3227354.790008004,poor,0
4232,Village A,8702427.05000294,average,5
4233,Village C,5734628.3359689545,average,3
4234,Village A,4167944.850698264,good,1
4235,Village A,5857433.203337792,average,3
4236,Village B,5018403.315372906,poor,5
4237,Village A,4679626.075335144,poor,3
4238,Village B,1381549.4871844985,poor,2
4239,Village C,2951613.99364457,poor,5
4240,Village C,4719093.801034972,poor,0
4241,Village B,1623291.7206391944,poor,1
4242,Village C,3825647.4052847587,average,2
4243,Village A,4000250.474425949,average,2
4244,Village A,3441114.7465241365,average,5
4245,Village A,6544709.6273292815,average,4
4246,Village C,3239661.3628037237,average,0
4247,Village A,5176817.624153128,average,1
4248,Village C,4293672.08201885,average,1
4249,Village A,4762405.47373573,poor,1
4250,Village B,8212801.5053022625,average,5
4251,Village C,5359372.70366635,average,0
4252,Village C,5746065.783052577,poor,5
4253,Village A,3469165.8255738644,poor,1
4254,Village C,6252299.354591275,poor,3
4255,Village C,6167939.813695669,average,3
4256,Village B,5975217.334077423,average,0
4257,Village B,2581646.3642346966,poor,1
4258,Village A,3829505.5640638126,poor,5
4259,Village B,7867160.1271365825,good,4
4260,Village A,3624511.0686254613,poor,4
4261,Village A,8139976.051509261,poor,4
4262,Village A,3907206.845899186,poor,3
4263,Village C,5296432.308105645,average,5
4264,Village B,4625661.531485072,average,4
4265,Village A,3310389.435636672,poor,1
4266,Village B,3339182.040860633,good,1
4267,Village A,3591513.98702053,average,4
4268,Village B,5296128.56289915,poor,2
4269,Village B,6780835.047990541,average,4
4270,Village A,5166313.305427992,poor,2
4271,Village C,4933243.5269089015,average,0
4272,Village B,7420756.110684593,poor,0
4273,Village C,5082676.353932627,average,1
4274,Village C,3914272.789777306,poor,5
4275,Village A,3004517.842726401,good,3
4276,Village A,7540894.567317235,poor,5
4277,Village A,4341204.9796753945,average,1
4278,Village B,3842852.4112522635,poor,1
4279,Village A,3669913.5528545473,good,5
4280,Village A,7428381.110975457,average,3
4281,Village B,3854052.0134635502,poor,1
4282,Village B,6980925.515350187,good,3
4283,Village A,4539184.179181062,poor,1
4284,Village A,2583239.3379461532,average,0
4285,Village A,4335016.612360199,average,2
4286,Village A,4934413.731104119,poor,1
4287,Village C,4769658.414457301,good,2
4288,Village C,4720032.5942477295,poor,4
4289,Village A,4356110.113656362,poor,1
4290,Village C,3429980.0805947417,good,0
4291,Village B,5021475.127548387,average,3
4292,Village C,6081896.841455852,poor,0
4293,Village C,2074808.4788005752,poor,2
4294,Village A,7598124.436104413,average,3
4295,Village C,900000.0,poor,0
4296,Village C,5150497.149532698,good,0
4297,Village C,5932173.87094685,average,0
4298,Village C,3793294.3802099517,poor,5
4299,Village B,900000.0,poor,3
4300,Village A,4806551.799815904,average,0
4301,Village A,5339391.849206868,poor,0
4302,Village B,2702562.530847601,average,2
4303,Village C,3339733.178839081,good,0
4304,Village B,6925424.192127568,average,0
4305,Village C,5235363.519403552,poor,4
4306,Village B,1982646.0214747186,poor,3
4307,Village A,5899659.835510263,average,4
4308,Village A,3138962.336043264,average,5
4309,Village A,3450475.134346704,average,2
4310,Village C,5395314.785361596,poor,4
4311,Village C,5208980.05523827,good,5
4312,Village B,4194786.917682337,poor,1
4313,Village B,3991581.2508362937,average,3
4314,Village A,4498401.92255011,average,0
4315,Village C,3438813.013854734,average,4
4316,Village B,7178024.5035550855,poor,4
4317,Village C,1861612.6019830685,average,0
4318,Village C,4518242.81085335,poor,0
4319,Village A,2081189.853242902,average,2
4320,Village A,6872003.494557044,poor,4
4321,Village C,4515379.33202605,poor,4
4322,Village C,2886662.814237775,poor,1
4323,Village C,6370095.252523372,good,5
4324,Village C,900000.0,average,1
4325,Village A,5561768.050277976,average,4
4326,Village B,7302578.377075494,average,1
4327,Village A,5359087.115725558,good,4
4328,Village B,3986979.1064318344,poor,3
4329,Village C,2515636.0763812554,average,2
4330,Village B,7165029.2708450155,average,1
4331,Village A,6854843.715284603,poor,4
4332,Village A,3709276.3382179574,poor,1
4333,Village C,3762724.9727809443,poor,5
4334,Village A,7373534.200453301,poor,2
4335,Village C,6063226.293577089,poor,3
4336,Village A,1426831.320578508,poor,0
4337,Village A,4608595.190594016,average,0
4338,Village C,4534887.104444339,poor,1
4339,Village B,5495268.94525921,poor,4
4340,Village A,5012092.031870611,good,5
4341,Village B,3974577.676455563,average,2
4342,Village A,5356719.304719756,poor,3
4343,Village A,4104444.674306561,average,3
4344,Village A,11828374.051960118,poor,3
4345,Village A,5245455.802027073,poor,0
4346,Village B,4970601.061741996,poor,2
4347,Village B,8685615.116623126,good,0
4348,Village A,2271313.213111393,average,1
4349,Village A,4780054.251833037,average,3
4350,Village B,3100793.825991453,good,2
4351,Village C,6270020.113020178,good,3
4352,Village C,4011301.0356437345,average,0
4353,Village B,6160187.470399495,average,0
4354,Village A,6016101.996869085,poor,0
4355,Village A,6560744.523980148,poor,3
4356,Village C,6049037.585043913,average,2
4357,Village C,4551921.212289967,average,2
4358,Village B,2204694.5864620265,good,1
4359,Village C,7018169.882026527,poor,3
4360,Village B,7818054.8493303135,average,1
4361,Village C,3124263.3774167914,average,5
4362,Village C,6471754.723225376,poor,1
4363,Village C,2659274.504828827,average,1
4364,Village A,5406864.349523795,average,1
4365,Village A,5818840.972416662,average,0
4366,Village A,4147560.4523906517,average,5
4367,Village C,5190142.873786152,poor,1
4368,Village B,6696406.342994431,average,2
4369,Village B,4781166.989497979,average,1
4370,Village B,3649724.9908796046,average,0
4371,Village B,2552441.574455322,average,4
4372,Village A,4218471.26749118,poor,5
4373,Village A,2650556.837581822,poor,4
4374,Village C,4245231.95672112,poor,4
4375,Village C,4069515.073140823,poor,5
4376,Village B,6608209.939925041,average,3
4377,Village A,5146950.032420621,good,2
4378,Village B,10094519.379434384,poor,0
4379,Village C,972821.5269847303,poor,5
4380,Village C,5626742.86343756,poor,4
4381,Village B,4096887.4290009774,poor,0
4382,Village C,3087918.7590311076,average,0
4383,Village B,4940461.01084766,good,3
4384,Village A,4790766.135278079,good,4
4385,Village B,7155625.634692064,poor,1
4386,Village A,5182516.893606005,good,0
4387,Village A,3614396.824562463,poor,4
4388,Village C,5668421.12740064,average,0
4389,Village C,4540696.872576965,average,3
4390,Village C,2749042.9097585864,average,3
4391,Village B,4502909.260974447,poor,1
4392,Village B,5461884.154813377,poor,3
4393,Village C,5144564.8604642935,average,4
4394,Village B,5660626.109263765,poor,5
4395,Village C,3947029.581985617,poor,3
4396,Village B,5635223.922867887,average,5
4397,Village A,5240231.625634831,average,1
4398,Village A,5256458.767547086,average,2
4399,Village C,5064713.1056533735,poor,0
4400,Village B,9352186.420471929,good,0
4401,Village B,7220252.487600138,poor,4
4402,Village A,5590783.513857265,good,1
4403,Village A,3399585.446303566,poor,1
4404,Village C,4415335.000487072,average,1
4405,Village A,8231576.302296678,good,0
4406,Village C,3874125.074332992,poor,3
4407,Village A,4668540.733729069,poor,0
4408,Village A,4557193.348771183,poor,0
4409,Village B,5735774.554317032,poor,0
4410,Village A,4126707.045429138,average,3
4411,Village A,5353716.016296511,poor,2
4412,Village C,4171366.2106967517,good,4
4413,Village A,7629021.399063464,average,2
4414,Village C,3627444.751132013,poor,2
4415,Village A,6955289.689576872,good,0
4416,Village A,3829728.287352669,poor,2
4417,Village C,3292507.344238516,poor,0
4418,Village B,3598414.507020156,poor,0
4419,Village C,1577128.5459304918,average,4
4420,Village C,5877196.892768613,poor,1
4421,Village C,2672047.7809537915,average,0
4422,Village B,4284160.944814787,poor,2
4423,Village A,6523243.195197526,good,4
4424,Village C,6458705.35948927,average,5
4425,Village C,2136682.168005469,poor,5
4426,Village B,5621087.159861875,average,5
4427,Village C,7280987.964616511,average,2
4428,Village A,3726314.179620272,poor,1
4429,Village B,6027146.656003658,poor,3
4430,Village A,2713440.7884109216,poor,1
4431,Village A,5771313.906473979,good,4
4432,Village B,5262542.722659316,average,1
4433,Village C,6322293.911650905,poor,5
4434,Village A,6198292.173777411,poor,1
4435,Village A,2293032.780897695,average,4
4436,Village A,5273106.481488385,average,4
4437,Village A,7905827.288547743,average,5
4438,Village B,900000.0,good,2
4439,Village B,6933852.227724131,poor,0
4440,Village A,8203410.199258175,poor,3
4441,Village C,2030728.9590303968,poor,3
4442,Village A,3658601.8577050427,good,5
4443,Village C,6035486.643901063,poor,3
4444,Village A,3227749.7683727182,poor,1
4445,Village C,7729158.367290726,average,4
4446,Village A,7117792.531512142,poor,4
4447,Village C,2230073.5209137634,poor,5
4448,Village A,3513883.8001379743,average,4
4449,Village A,6539673.643670043,poor,0
4450,Village C,6461318.805494656,poor,4
4451,Village B,9436880.070606077,average,4
4452,Village C,3240235.5891010365,poor,1
4453,Village B,7918435.678943982,poor,2
4454,Village A,3172172.1104728607,good,3
4455,Village C,6000641.8649117425,poor,1
4456,Village C,6784684.883118968,average,1
4457,Village C,900000.0,poor,1
4458,Village B,6822412.596165565,average,3
4459,Village B,7769139.382098773,poor,5
4460,Village A,7191763.506947484,poor,1
4461,Village B,9106677.620155353,poor,2
4462,Village B,6930354.567011781,average,5
4463,Village A,3925589.797294971,average,4
4464,Village C,7478022.268830556,poor,2
4465,Village C,3812067.438889169,good,5
4466,Village A,5164835.849891957,poor,4
4467,Village C,6663566.546802472,average,4
4468,Village B,5896161.64829342,poor,1
4469,Village A,7702263.983700328,average,1
4470,Village A,9977349.391677536,average,3
4471,Village A,2725272.1160972007,average,0
4472,Village C,4343327.762380625,poor,2
4473,Village A,5632756.725124619,poor,3
4474,Village A,4073618.1133865174,average,3
4475,Village A,4848587.463004203,poor,2
4476,Village C,6551639.212550137,poor,5
4477,Village B,6285816.662733534,poor,2
4478,Village A,5494665.460611767,poor,4
4479,Village B,5295461.006528461,poor,0
4480,Village C,4552259.731012767,good,5
4481,Village C,7809045.678895436,average,1
4482,Village C,8326777.673185997,average,0
4483,Village C,7037628.007216942,poor,0
4484,Village B,2701246.824268091,average,1
4485,Village A,4475579.139931057,average,0
4486,Village C,5399331.91954577,average,5
4487,Village C,3118610.94415553,poor,5
4488,Village B,5158167.409457857,good,5
4489,Village B,5044443.585068486,average,3
4490,Village C,7168276.349174461,good,3
4491,Village A,4003419.1206427366,poor,5
4492,Village A,7326605.77654739,poor,1
4493,Village C,3085263.927661227,poor,1
4494,Village B,3364321.6046772925,average,2
4495,Village C,4241275.384536025,poor,2
4496,Village C,5095743.7733296165,good,5
4497,Village B,900000.0,good,0
4498,Village C,5918595.130821878,average,0
4499,Village C,8418685.063491503,average,1
4500,Village C,6302539.135954707,average,0
4501,Village B,4578660.146389674,average,4
4502,Village A,2830817.8354608146,poor,3
4503,Village A,1373955.528501973,average,0
4504,Village B,1713952.7505693655,good,0
4505,Village A,4738320.249986246,poor,2
4506,Village C,9213820.036902538,good,4
4507,Village A,900000.0,poor,0
4508,Village C,6400435.778470126,poor,3
4509,Village A,3644569.175228117,poor,0
4510,Village B,4329010.081943314,poor,1
4511,Village A,3124602.2269119755,good,4
4512,Village A,2265122.417026191,good,0
4513,Village A,5251274.477344641,average,4
4514,Village B,5525606.972939339,good,0
4515,Village A,6336680.117438581,poor,3
4516,Village B,1629512.5877836193,poor,3
4517,Village C,6747944.666956175,average,4
4518,Village A,6783615.108510368,good,5
4519,Village B,5848987.372862943,poor,2
4520,Village B,4158076.765863078,good,2
4521,Village A,5616861.734377889,average,1
4522,Village C,4679101.886379356,good,5
4523,Village B,6937032.6599700125,poor,2
4524,Village A,4266911.404146434,average,4
4525,Village C,5216048.860153337,average,2
4526,Village B,1523355.9900577185,average,1
4527,Village B,5610599.578380443,poor,0
4528,Village C,3500891.0981905265,good,2
4529,Village C,6024932.434721138,good,4
4530,Village A,6576849.790495669,poor,4
4531,Village A,3780054.1158106956,poor,1
4532,Village B,5062376.604935434,average,1
4533,Village C,5348989.822706516,average,3
4534,Village C,5736127.463866642,average,3
4535,Village C,6579715.651287831,poor,3
4536,Village B,6318022.352726926,average,0
4537,Village C,4240219.385503734,average,4
4538,Village C,8196643.858308209,poor,3
4539,Village B,6503974.952241601,average,4
4540,Village A,7810288.784504054,poor,1
4541,Village A,5693413.4467438385,poor,0
4542,Village B,5811610.910557081,average,1
4543,Village C,4765617.897190914,good,4
4544,Village B,4112451.043124609,poor,5
4545,Village A,6950676.362208738,poor,5
4546,Village A,5529181.249162832,poor,3
4547,Village B,4736872.30897321,poor,5
4548,Village B,2954750.0282571954,poor,1
4549,Village A,8110231.075416239,average,5
4550,Village B,5225250.86926514,poor,2
4551,Village A,2546554.845562898,good,0
4552,Village B,5162844.931649047,poor,4
4553,Village B,4598159.124398876,good,3
4554,Village B,4516107.199709703,good,1
4555,Village A,6152519.603942731,average,0
4556,Village B,4600920.957139528,poor,3
4557,Village A,4389001.895839015,average,1
4558,Village A,7724809.473877718,average,5
